injury_code,injury_name,feature,coefficient,abs_coefficient
0,Control,Cytoplasm_RadialDistribution_MeanFrac_RNA_4of4,0.0,0.0
0,Control,Nuclei_AreaShape_Zernike_9_3,0.0,0.0
0,Control,Nuclei_AreaShape_Zernike_8_8,0.0,0.0
0,Control,Cytoplasm_Intensity_IntegratedIntensityEdge_RNA,0.0,0.0
0,Control,Cytoplasm_AreaShape_Zernike_8_0,0.0,0.0
0,Control,Cytoplasm_AreaShape_Compactness,0.0,0.0
0,Control,Cells_Intensity_MaxIntensityEdge_ER,0.0,0.0
0,Control,Cells_AreaShape_Zernike_5_1,0.0,0.0
0,Control,Cells_Intensity_MassDisplacement_DNA,0.0,0.0
0,Control,Cytoplasm_AreaShape_Zernike_9_5,0.0,0.0
0,Control,Cells_Intensity_MeanIntensity_DNA,0.0,0.0
0,Control,Cells_RadialDistribution_FracAtD_ER_3of4,0.0,0.0
0,Control,Nuclei_Intensity_MassDisplacement_DNA,0.0,0.0
0,Control,Cytoplasm_AreaShape_Zernike_3_3,0.0,0.0
0,Control,Cells_AreaShape_Zernike_9_9,0.0,0.0
0,Control,Cytoplasm_Intensity_MinIntensity_AGP,0.0,0.0
0,Control,Cells_RadialDistribution_RadialCV_Mito_4of4,0.0,0.0
0,Control,Cytoplasm_RadialDistribution_MeanFrac_AGP_1of4,0.0,0.0
0,Control,Cells_Intensity_MeanIntensityEdge_DNA,0.0,0.0
0,Control,Cells_RadialDistribution_RadialCV_DNA_1of4,0.0,0.0
0,Control,Cells_AreaShape_Zernike_1_1,0.0,0.0
0,Control,Cells_Intensity_MADIntensity_ER,0.0,0.0
0,Control,Cytoplasm_AreaShape_Center_X,0.0,0.0
0,Control,Cells_RadialDistribution_RadialCV_ER_1of4,0.0,0.0
0,Control,Cytoplasm_RadialDistribution_RadialCV_Mito_4of4,0.0,0.0
0,Control,Cells_Intensity_StdIntensityEdge_DNA,0.0,0.0
0,Control,Cells_AreaShape_Zernike_8_4,0.0,0.0
0,Control,Nuclei_RadialDistribution_MeanFrac_RNA_2of4,0.0,0.0
0,Control,Cells_Intensity_MaxIntensity_ER,0.0,0.0
0,Control,Nuclei_Intensity_MassDisplacement_AGP,0.0,0.0
0,Control,Cytoplasm_AreaShape_MinorAxisLength,0.0,0.0
0,Control,Cytoplasm_AreaShape_Zernike_2_0,0.0,0.0
0,Control,Cytoplasm_AreaShape_Zernike_3_1,0.0,0.0
0,Control,Cells_Intensity_MeanIntensityEdge_AGP,0.0,0.0
0,Control,Cells_AreaShape_Solidity,0.0,0.0
0,Control,Nuclei_RadialDistribution_FracAtD_Mito_3of4,0.0,0.0
0,Control,Cytoplasm_RadialDistribution_FracAtD_AGP_3of4,0.0,0.0
0,Control,Nuclei_Intensity_MassDisplacement_RNA,0.0,0.0
0,Control,Cytoplasm_Intensity_MassDisplacement_AGP,0.0,0.0
0,Control,Nuclei_RadialDistribution_RadialCV_AGP_1of4,0.0,0.0
0,Control,Cells_RadialDistribution_RadialCV_AGP_1of4,0.0,0.0
0,Control,Nuclei_RadialDistribution_RadialCV_RNA_1of4,0.0,0.0
0,Control,Cytoplasm_Intensity_IntegratedIntensityEdge_Mito,0.0,0.0
0,Control,Cells_AreaShape_Zernike_8_0,0.0,0.0
0,Control,Cytoplasm_Intensity_MassDisplacement_ER,0.0,0.0
0,Control,Cytoplasm_Intensity_MeanIntensityEdge_AGP,0.0,0.0
0,Control,Nuclei_Intensity_IntegratedIntensity_RNA,0.0,0.0
0,Control,Nuclei_RadialDistribution_RadialCV_Mito_1of4,0.0,0.0
0,Control,Cells_Intensity_IntegratedIntensity_DNA,0.0,0.0
0,Control,Nuclei_RadialDistribution_RadialCV_ER_1of4,0.0,0.0
0,Control,Cytoplasm_Intensity_IntegratedIntensity_RNA,0.0,0.0
0,Control,Cytoplasm_RadialDistribution_RadialCV_AGP_4of4,0.0,0.0
0,Control,Cells_RadialDistribution_MeanFrac_DNA_4of4,0.0,0.0
0,Control,Nuclei_AreaShape_Zernike_7_5,0.0,0.0
0,Control,Cells_AreaShape_Zernike_3_1,0.0,0.0
0,Control,Cytoplasm_Intensity_MassDisplacement_Mito,0.0,0.0
0,Control,Nuclei_RadialDistribution_RadialCV_RNA_3of4,0.0,0.0
0,Control,Cells_AreaShape_Zernike_8_2,0.0,0.0
1,Cytoskeletal,Cells_AreaShape_FormFactor,1.1847493639184556,1.1847493639184556
1,Cytoskeletal,Nuclei_Intensity_IntegratedIntensity_DNA,0.980614896780667,0.980614896780667
1,Cytoskeletal,Nuclei_AreaShape_MinorAxisLength,0.9561102608258444,0.9561102608258444
1,Cytoskeletal,Nuclei_AreaShape_Solidity,-0.9005795691996185,0.9005795691996185
1,Cytoskeletal,Cytoplasm_RadialDistribution_RadialCV_AGP_4of4,0.8347966071177092,0.8347966071177092
1,Cytoskeletal,Cytoplasm_RadialDistribution_RadialCV_AGP_1of4,0.7952065389100741,0.7952065389100741
1,Cytoskeletal,Cytoplasm_AreaShape_Zernike_0_0,0.7584941211291996,0.7584941211291996
1,Cytoskeletal,Cytoplasm_Intensity_MADIntensity_RNA,-0.7377758029489013,0.7377758029489013
1,Cytoskeletal,Nuclei_Intensity_MinIntensity_AGP,0.699978377377072,0.699978377377072
1,Cytoskeletal,Cells_Intensity_StdIntensityEdge_DNA,0.6345152714298445,0.6345152714298445
1,Cytoskeletal,Nuclei_RadialDistribution_FracAtD_Mito_3of4,-0.6094571078816677,0.6094571078816677
1,Cytoskeletal,Cells_Intensity_MaxIntensityEdge_Mito,0.5185670541400481,0.5185670541400481
1,Cytoskeletal,Cells_RadialDistribution_MeanFrac_ER_3of4,-0.47713370405175204,0.47713370405175204
1,Cytoskeletal,Nuclei_RadialDistribution_RadialCV_ER_2of4,0.45135981840462686,0.45135981840462686
1,Cytoskeletal,Nuclei_Intensity_IntegratedIntensityEdge_AGP,0.45071179891715657,0.45071179891715657
1,Cytoskeletal,Nuclei_RadialDistribution_RadialCV_ER_3of4,0.42357360325190757,0.42357360325190757
1,Cytoskeletal,Cells_RadialDistribution_MeanFrac_Mito_3of4,-0.4068400914883565,0.4068400914883565
1,Cytoskeletal,Nuclei_RadialDistribution_RadialCV_DNA_2of4,0.3328439090292779,0.3328439090292779
1,Cytoskeletal,Cells_AreaShape_Compactness,-0.30035623012395585,0.30035623012395585
1,Cytoskeletal,Cells_Intensity_IntegratedIntensity_AGP,0.26683758066107377,0.26683758066107377
1,Cytoskeletal,Nuclei_Intensity_IntegratedIntensity_ER,0.23222030968678548,0.23222030968678548
1,Cytoskeletal,Cells_RadialDistribution_MeanFrac_RNA_3of4,-0.23102920627749537,0.23102920627749537
1,Cytoskeletal,Cells_AreaShape_Perimeter,-0.17194809104895883,0.17194809104895883
1,Cytoskeletal,Nuclei_Intensity_MassDisplacement_DNA,0.1641937351274382,0.1641937351274382
1,Cytoskeletal,Nuclei_Intensity_MADIntensity_DNA,0.12438383931925935,0.12438383931925935
1,Cytoskeletal,Nuclei_RadialDistribution_RadialCV_DNA_4of4,0.10564994485122138,0.10564994485122138
1,Cytoskeletal,Cytoplasm_Intensity_StdIntensity_ER,-0.056346065079604456,0.056346065079604456
1,Cytoskeletal,Nuclei_RadialDistribution_RadialCV_RNA_3of4,0.05383192193108584,0.05383192193108584
1,Cytoskeletal,Cytoplasm_Intensity_MaxIntensity_AGP,-0.0453720491565082,0.0453720491565082
1,Cytoskeletal,Nuclei_RadialDistribution_RadialCV_Mito_3of4,0.02992096697544472,0.02992096697544472
1,Cytoskeletal,Nuclei_Intensity_MADIntensity_Mito,-0.0258203795343717,0.0258203795343717
1,Cytoskeletal,Cells_RadialDistribution_FracAtD_Mito_3of4,0.0,0.0
1,Cytoskeletal,Cells_Intensity_IntegratedIntensity_ER,0.0,0.0
1,Cytoskeletal,Nuclei_RadialDistribution_RadialCV_RNA_2of4,0.0,0.0
1,Cytoskeletal,Cytoplasm_RadialDistribution_RadialCV_Mito_1of4,0.0,0.0
1,Cytoskeletal,Nuclei_AreaShape_FormFactor,0.0,0.0
1,Cytoskeletal,Cells_RadialDistribution_RadialCV_AGP_3of4,0.0,0.0
1,Cytoskeletal,Nuclei_Intensity_MeanIntensity_DNA,0.0,0.0
1,Cytoskeletal,Nuclei_RadialDistribution_RadialCV_DNA_1of4,0.0,0.0
1,Cytoskeletal,Cytoplasm_AreaShape_Zernike_5_3,0.0,0.0
1,Cytoskeletal,Nuclei_AreaShape_Zernike_6_6,0.0,0.0
1,Cytoskeletal,Nuclei_Intensity_IntegratedIntensityEdge_DNA,0.0,0.0
1,Cytoskeletal,Cells_RadialDistribution_MeanFrac_AGP_1of4,0.0,0.0
1,Cytoskeletal,Cells_RadialDistribution_MeanFrac_AGP_3of4,0.0,0.0
1,Cytoskeletal,Nuclei_AreaShape_Orientation,0.0,0.0
1,Cytoskeletal,Cytoplasm_Intensity_UpperQuartileIntensity_DNA,0.0,0.0
1,Cytoskeletal,Nuclei_AreaShape_Zernike_5_3,0.0,0.0
1,Cytoskeletal,Nuclei_AreaShape_Zernike_8_0,0.0,0.0
1,Cytoskeletal,Nuclei_Intensity_IntegratedIntensityEdge_RNA,0.0,0.0
1,Cytoskeletal,Nuclei_Intensity_IntegratedIntensityEdge_ER,0.0,0.0
1,Cytoskeletal,Cytoplasm_Intensity_MeanIntensityEdge_RNA,0.0,0.0
1,Cytoskeletal,Nuclei_AreaShape_Zernike_9_7,0.0,0.0
1,Cytoskeletal,Cytoplasm_AreaShape_Zernike_9_3,0.0,0.0
1,Cytoskeletal,Nuclei_AreaShape_Zernike_7_1,0.0,0.0
1,Cytoskeletal,Cells_AreaShape_Zernike_7_3,0.0,0.0
1,Cytoskeletal,Cells_AreaShape_Zernike_4_0,0.0,0.0
1,Cytoskeletal,Cells_AreaShape_Orientation,0.0,0.0
1,Cytoskeletal,Cytoplasm_RadialDistribution_RadialCV_DNA_4of4,0.0,0.0
1,Cytoskeletal,Cells_RadialDistribution_FracAtD_DNA_3of4,0.0,0.0
1,Cytoskeletal,Nuclei_Intensity_MeanIntensityEdge_RNA,0.0,0.0
1,Cytoskeletal,Cytoplasm_Intensity_MassDisplacement_DNA,0.0,0.0
1,Cytoskeletal,Cells_AreaShape_Zernike_2_0,0.0,0.0
1,Cytoskeletal,Cells_AreaShape_Zernike_6_0,0.0,0.0
1,Cytoskeletal,Cells_Intensity_MassDisplacement_ER,0.0,0.0
1,Cytoskeletal,Nuclei_RadialDistribution_FracAtD_AGP_3of4,0.0,0.0
1,Cytoskeletal,Cells_Intensity_IntegratedIntensityEdge_Mito,0.0,0.0
1,Cytoskeletal,Cytoplasm_RadialDistribution_MeanFrac_ER_3of4,0.0,0.0
1,Cytoskeletal,Cells_Intensity_IntegratedIntensityEdge_AGP,0.0,0.0
1,Cytoskeletal,Cytoplasm_RadialDistribution_RadialCV_Mito_2of4,0.0,0.0
1,Cytoskeletal,Cytoplasm_RadialDistribution_MeanFrac_ER_2of4,0.0,0.0
1,Cytoskeletal,Nuclei_RadialDistribution_FracAtD_RNA_3of4,0.0,0.0
1,Cytoskeletal,Nuclei_RadialDistribution_RadialCV_ER_4of4,0.0,0.0
1,Cytoskeletal,Cells_RadialDistribution_FracAtD_RNA_3of4,0.0,0.0
1,Cytoskeletal,Nuclei_AreaShape_Zernike_9_1,0.0,0.0
1,Cytoskeletal,Cytoplasm_Intensity_IntegratedIntensityEdge_AGP,0.0,0.0
1,Cytoskeletal,Cells_RadialDistribution_RadialCV_RNA_3of4,0.0,0.0
1,Cytoskeletal,Nuclei_RadialDistribution_MeanFrac_AGP_1of4,0.0,0.0
1,Cytoskeletal,Cells_Intensity_IntegratedIntensityEdge_DNA,0.0,0.0
1,Cytoskeletal,Cytoplasm_AreaShape_Zernike_7_5,0.0,0.0
1,Cytoskeletal,Nuclei_RadialDistribution_MeanFrac_AGP_3of4,0.0,0.0
1,Cytoskeletal,Cells_RadialDistribution_RadialCV_DNA_3of4,0.0,0.0
1,Cytoskeletal,Nuclei_AreaShape_Zernike_8_4,0.0,0.0
1,Cytoskeletal,Cells_RadialDistribution_RadialCV_RNA_2of4,0.0,0.0
1,Cytoskeletal,Cells_RadialDistribution_RadialCV_RNA_1of4,0.0,0.0
1,Cytoskeletal,Cytoplasm_RadialDistribution_MeanFrac_DNA_2of4,0.0,0.0
1,Cytoskeletal,Nuclei_Intensity_StdIntensityEdge_DNA,0.0,0.0
1,Cytoskeletal,Nuclei_Intensity_StdIntensityEdge_ER,0.0,0.0
1,Cytoskeletal,Cytoplasm_Intensity_MADIntensity_DNA,0.0,0.0
1,Cytoskeletal,Cells_RadialDistribution_RadialCV_Mito_2of4,0.0,0.0
1,Cytoskeletal,Cytoplasm_AreaShape_Zernike_1_1,0.0,0.0
1,Cytoskeletal,Cells_Intensity_MADIntensity_DNA,0.0,0.0
1,Cytoskeletal,Cells_RadialDistribution_RadialCV_Mito_1of4,0.0,0.0
1,Cytoskeletal,Cells_RadialDistribution_MeanFrac_DNA_2of4,0.0,0.0
1,Cytoskeletal,Nuclei_AreaShape_Zernike_6_0,0.0,0.0
1,Cytoskeletal,Cells_Intensity_UpperQuartileIntensity_DNA,0.0,0.0
1,Cytoskeletal,Cytoplasm_AreaShape_FormFactor,0.0,0.0
1,Cytoskeletal,Cytoplasm_AreaShape_Zernike_6_0,0.0,0.0
1,Cytoskeletal,Nuclei_Intensity_MassDisplacement_ER,0.0,0.0
1,Cytoskeletal,Cytoplasm_Intensity_MassDisplacement_RNA,0.0,0.0
1,Cytoskeletal,Nuclei_RadialDistribution_RadialCV_Mito_4of4,0.0,0.0
1,Cytoskeletal,Cytoplasm_AreaShape_Zernike_8_2,0.0,0.0
1,Cytoskeletal,Cytoplasm_RadialDistribution_MeanFrac_Mito_3of4,0.0,0.0
1,Cytoskeletal,Cytoplasm_Intensity_StdIntensityEdge_DNA,0.0,0.0
1,Cytoskeletal,Cells_RadialDistribution_RadialCV_Mito_3of4,0.0,0.0
1,Cytoskeletal,Cytoplasm_AreaShape_Zernike_7_1,0.0,0.0
1,Cytoskeletal,Nuclei_AreaShape_Zernike_5_1,0.0,0.0
1,Cytoskeletal,Cells_AreaShape_Zernike_6_2,0.0,0.0
1,Cytoskeletal,Cells_Intensity_IntegratedIntensity_RNA,0.0,0.0
1,Cytoskeletal,Cells_Intensity_StdIntensityEdge_ER,0.0,0.0
1,Cytoskeletal,Cells_Intensity_MassDisplacement_Mito,0.0,0.0
1,Cytoskeletal,Cells_RadialDistribution_FracAtD_AGP_3of4,0.0,0.0
1,Cytoskeletal,Cells_AreaShape_Zernike_8_8,0.0,0.0
1,Cytoskeletal,Cytoplasm_RadialDistribution_MeanFrac_Mito_2of4,0.0,0.0
1,Cytoskeletal,Nuclei_AreaShape_Zernike_8_2,0.0,0.0
1,Cytoskeletal,Cytoplasm_AreaShape_Zernike_9_7,0.0,0.0
1,Cytoskeletal,Cells_AreaShape_Zernike_8_2,0.0,0.0
1,Cytoskeletal,Nuclei_RadialDistribution_RadialCV_Mito_2of4,0.0,0.0
1,Cytoskeletal,Cells_Intensity_MaxIntensityEdge_ER,0.0,0.0
1,Cytoskeletal,Cells_Intensity_MassDisplacement_AGP,0.0,0.0
